比利時	比利時王國	比利時	比利時王國	比利时	比利时王国	比利時	比利時王國	比利时	比利时王国	比利时	比利时王国	比利時	比利時王國	比利时	比利时王国	比利時	比利时王国ᚋ比利時王國ᚋ比利时	Belgium	country in western Europe	Q3624078,Q43702,Q6256,Q20181813,Q185441,Q1250464,Q113489728	Q31	Q31	
伊塔洛·巴尔博								伊塔洛·巴尔博						伊塔洛·巴尔博		伊塔洛·巴尔博		Italo Balbo	Italian Marshal of the Air Force and minister	Q5	Q1056		
		新陳代謝										代謝		代谢		代謝	新陳代謝	metabolism	set of chemical reactions and pathways by which living organisms transform chemical substances	Q2996394	Q1057		
納倫德拉·莫迪		納倫德拉·莫迪		纳伦德拉·莫迪		納倫德拉·莫迪		纳伦德拉·莫迪		纳伦德拉·莫迪		納倫德拉·莫迪		纳伦德拉·莫迪		纳伦德拉·莫迪		Narendra Modi	14th Prime Minister of India	Q5	Q1058		
地理學		地理學		地理学		地理學		地理学		地理学		地理學	地理	地理学		地理學	地理学ᚋ地理	geography	science that studies the terrestrial surface, the societies that inhabit it and the territories, landscapes, places or regions that form it when interacting with each other	Q11862829,Q4671286,Q2465832,Q336	Q1071		
星艦奇航記		星空奇遇記		星际旅行		星空奇遇記		星际旅行	星际迷航	星际旅行		星艦迷航記		星际迷航	星际旅行	星艦奇航記	星際爭霸戰ᚋ星空奇遇記ᚋ星艦迷航記ᚋ星際旅行ᚋ星際迷航ᚋ星際奇旅ᚋ星艦迷航ᚋ星际旅行	Star Trek	science fiction media franchise	Q196600	Q1092		
林堡省								林堡省						林堡省		林堡省		Limburg	province of the Netherlands	Q134390	Q1093	Q55	Q55
銻	Sb	銻	Sb					锑	Sb			銻	Sb			銻	锑ᚋSb	antimony	chemical element with symbol Sb and atomic number of 51	Q11344	Q1099		
																Ubn		unbinilium	hypothetical chemical element with the atomic number 120	Q11344,Q1299291	Q1146		
																英迪拉·甘地	indira priyadarshini gandhi	Indira Gandhi	Prime Minister of India (1966–1977, 1980–1984)	Q5	Q1149		
艾克托·白遼士		赫多·白遼士		埃克托·柏辽兹		埃克托·柏辽兹		埃克托·柏辽兹		埃克托·柏辽兹		艾克托·白遼士	白遼士	埃克托·柏辽兹		埃克托·柏辽兹		Hector Berlioz	French composer and conductor (1803–1869)	Q5	Q1151		
林堡省								林堡省						林堡省		林堡省		Limburg	Wikimedia disambiguation page	Q4167410	Q1161		
波多黎各		波多黎各						波多黎各				波多黎各		波多黎各		波多黎各		Puerto Rico	unincorporated territory of the United States of America	Q783733,Q462778,Q1048835,Q7252696,Q3502482,Q1352230,Q609591	Q1183	Q30	
薩爾蘭州								萨尔兰州				薩爾		萨尔兰州		萨尔兰州	薩爾州ᚋ萨尔兰	Saarland	state of the Federal Republic of Germany	Q1221156	Q1201	Q183,Q713750	Q183,Q713750
伊利諾州	伊利諾伊州	伊利諾州		伊利诺伊州		伊利諾州		伊利诺伊州	伊利诺州	伊利诺伊州		伊利諾州		伊利诺伊州		伊利诺伊州	伊利諾州	Illinois	state of the United States of America	Q35657	Q1204	Q30	Q30
奥斯卡·路易吉·斯卡尔法罗		奥斯卡·路易吉·斯卡尔法罗		奥斯卡·路易吉·斯卡尔法罗		奥斯卡·路易吉·斯卡尔法罗		奥斯卡·路易吉·斯卡尔法罗		奥斯卡·路易吉·斯卡尔法罗		奥斯卡·路易吉·斯卡尔法罗		奥斯卡·路易吉·斯卡尔法罗		奥斯卡·路易吉·斯卡尔法罗		Oscar Luigi Scalfaro	9th President of Italy (1918-2012)	Q5	Q1228		
𨧀	Db	𨧀		𬭊		𨧀		𬭊		𬭊		𨧀	Db	𬭊		𨧀	Db	dubnium	chemical element with the atomic number of 105	Q11344,Q755992	Q1232		
														科蒂安山		科蒂安山		Cottian Alps	mountain range in the South-Western part of the Alps	Q3958626	Q1251	Q142,Q38	Q1216,Q463,Q15104
潘基文		潘基文						潘基文				潘基文		潘基文		潘基文		Ban Ki-moon	8th Secretary-General of the United Nations	Q5	Q1253		
																科菲·安南	安南	Kofi Annan	7th Secretary-General of the United Nations (1938-2018)	Q5	Q1254		
䥑	Mt	䥑		鿏		䥑		鿏		鿏		䥑	Mt	鿏		鿏	Mt	meitnerium	chemical element with atomic number 109 and symbol Mt	Q11344,Q755992	Q1258		
果醬								果酱								果醬		jam	spread made from fruit		Q1269		
彭尼內山		彭尼內山		彭尼内山		彭尼內山		彭尼内山		彭尼內山		彭尼內山		彭尼内山		彭尼内山		Pennine Alps	mountain range in the Western part of the Alps	Q3958626	Q1270	Q39,Q38	Q834,Q1216,Q1222
		里安納·哥漢														里奥纳德·科恩	莱昂纳德·科恩ᚋ李安納哥亨	Leonard Cohen	Canadian poet and singer-songwriter (1934–2016)	Q5	Q1276		
								里申阿尔卑斯山脉								里申阿爾卑斯山脈		Rhaetian Alps	mountain range in the Central-Eastern Alps	Q46831	Q1277	Q39	Q11925
																Category:总览		Category:Contents	top-level category of a Wikimedia project	Q15647814	Q1281		
芝加哥		芝加哥		芝加哥		芝加哥		芝加哥		芝加哥		芝加哥		芝加哥		芝加哥		Chicago	city and county seat of Cook County, Illinois, United States of America	Q110071194,Q208511,Q1549591,Q1637706	Q1297	Q30	Q108418,Q109626
鉨	鈤ᚋUutᚋNh	鉨	UutᚋNhᚋ113號元素	鿭	Uut			鿭	Uut	鿭	Uut	鉨	UutᚋNhᚋ113號元素	鿭	113号元素ᚋUutᚋ鈤	鉨	113号元素ᚋUutᚋNhᚋeka-铊ᚋdvi-铟ᚋ第113号元素	nihonium	chemical element with atomic number 113	Q11344,Q755992	Q1301		
奧薩馬·本·拉登	拉登							奥萨马·本·拉登	乌萨马·本·拉丹					奥萨马·本·拉登	乌萨马·本·拉丹	奥萨马·本·拉登	乌萨马·本·拉丹ᚋ奥萨玛·本·拉登ᚋ本·拉登ᚋ本·拉丹ᚋ賓·拉登ᚋ本拉丹ᚋ奧薩馬·賓·拉登ᚋ奧薩瑪	Osama bin Laden	Saudi terrorist and co-founder of al-Qaeda (1957–2011)	Q5	Q1317		
														弗里德里希·哈耶克		弗里德里希·奧古斯特·馮·哈耶克	弗里德里希·哈耶克ᚋ海耶克ᚋ哈葉克ᚋ哈耶克ᚋ弗里德里希·奥古斯特·冯·海克	Friedrich Hayek	Austrian and British economist	Q5	Q1325		
																华金·普列托	何塞·华金·普列托	José Joaquín Prieto	Militar, Chilean politician and President (1786-1854)	Q5	Q1330		
								蛛形纲				蛛形綱		蛛形纲		蛛形纲		Arachnida	class of arthropods	Q16521	Q1358		
特里普拉邦		特里普拉邦						特里普拉邦				特里普拉邦				特里普拉邦		Tripura	Indian state	Q12443800	Q1363	Q668	Q668
																大衛·亞耐森		Dave Arneson	American game designer (1947-2009)	Q5	Q1381		
																于特森		Uetersen	German town in Schleswig-Holstein	Q42744322	Q1404	Q183	Q3006
																奧索		Otho	seventh Emperor of Ancient Rome (32-69)	Q5	Q1416		
君主																提圖斯	君主	Titus	emperor of Ancient Rome	Q5	Q1421		
草地曲棍球	場地曲棍球							场地曲棍球				草地曲棍球				曲棍球		field hockey	team sport version of hockey played on grass or artificial turf with sticks and a round ball	Q31629,Q216048	Q1455		
埃施韦格		埃施韦格		埃施韦格		埃施韦格		埃施韦格		埃施韦格		埃施韦格		埃施韦格		埃施韦格		Eschwege	seat of Werra-Meißner-Kreis and town in Hesse, Germany	Q134626,Q3957,Q42744322	Q1468	Q183	Q7896
												羅亞爾河				卢瓦尔河		Loire	longest river in France	Q573344	Q1469	Q142	Q3113,Q3148,Q3286,Q12556,Q12564,Q12569,Q12572,Q3068,Q12574,Q12584,Q12657,Q12736
駭客														黑客		黑客	黑客们ᚋ駭客ᚋ嘿客ᚋ嗐客	hacker	person who uses technical knowledge to achieve a goal within a computerized system by non-standard means	Q12737077,Q264965	Q1487		
墨西哥城		墨西哥城						墨西哥城				墨西哥城		墨西哥城		墨西哥城		Mexico City	capital and largest city of Mexico	Q20528428,Q1637706,Q1549591,Q515,Q200250,Q51929311,Q174844,Q1422929	Q1489	Q96	Q285658,Q170603,Q96
密西西比州												密西西比州				密西西比州	默裡狄恩	Mississippi	state of the United States of America	Q35657	Q1494	Q30	Q30
北阿坎德邦		北阿坎德邦						北阿坎德邦								北阿坎德邦	北安查尔邦ᚋ北阿肯德邦ᚋ北安恰尔邦ᚋ烏塔蘭契爾邦ᚋ乌塔兰契尔邦ᚋ烏多安查ᚋ北安查爾邦ᚋ乌塔拉坎德邦	Uttarakhand	Indian state	Q12443800	Q1499	Q668	Q668
																屈布利兹		Cublize	commune in Rhône, France	Q484170	Q1504	Q142	Q46130,Q702787
理查德·瓦格納								理查德·瓦格纳				理查·華格納		理查德·瓦格纳		理查德·瓦格納	理查德·瓦格纳ᚋ威廉·理查德·華格納ᚋ威廉·理查德·瓦格納ᚋ理查·瓦格纳ᚋ瓦格納ᚋ威廉·理察·華格納ᚋ理察·華格納ᚋ李察·華格納ᚋ瓦格纳，R.	Richard Wagner	German composer (1813–1883)	Q5	Q1511		
那格浦爾		那格浦爾		那格浦尔		那格浦爾		那格浦尔		那格浦尔		那格浦爾		那格浦尔		那格浦尔	那格普尔	Nagpur	city in Maharashtra, India	Q515,Q1549591,Q1637706	Q1513	Q668	Q1797367
																里昂主教座堂		Lyon Cathedral	Roman Catholic cathedral in Lyon, France, and the seat of the Archbishop of Lyon	Q56242215,Q866196	Q1521	Q142	Q3354
新墨西哥州								新墨西哥州				新墨西哥州		新墨西哥州		新墨西哥州		New Mexico	state of the United States of America	Q35657	Q1522	Q30	Q30
		迴旋處										圓環				环岛	環行道ᚋ迥旋處劇場公司	roundabout	traffic intersection		Q1525		
																拉美西斯一世		Ramesses I	founding pharaoh of Ancient Egypt's Nineteenth Dynasty	Q5	Q1526		
卡拉卡斯		卡拉卡斯						加拉加斯	卡拉卡斯			加拉加斯	卡拉卡斯			加拉加斯	卡拉卡斯	Caracas	capital and largest city of Venezuela	Q5119,Q515,Q1549591,Q1637706,Q486972,Q51929311	Q1533	Q717,Q10463,Q8965,Q3408341,Q3408341	Q887222
芬克威爾德								芬克威尔德						芬克威尔德		芬克威尔德		Finkenwerder	quarter of Hamburg, Germany	Q15830667,Q262166	Q1562	Q183	Q1626,Q62565881,Q5907
																比爾施泰特		Billstedt	quarter in Hamburg-Mitte, Hamburg, Germany	Q15830667,Q262166	Q1565	Q183	Q1626,Q62565881,Q3003
Avast Antivirus		Avast Antivirus		Avast Antivirus		Avast Antivirus		Avast Antivirus		Avast Antivirus		Avast Antivirus	avast!	Avast Antivirus	avast!	Avast Antivirus	avast!	Avast Antivirus	antivirus computer program	Q870898,Q93249,Q620615	Q1574		
白沙島								白沙岛						白沙岛		白沙岛		Blankenese	quarter in Altona, Hamburg, Germany	Q15830667	Q1607	Q183	Q1630,Q3006
巴倫蘇埃拉 (菲律賓)	描仁瑞拉															巴伦苏埃拉	巴倫蘇埃拉省	Valenzuela	city of the Philippines in Metro Manila	Q29946056,Q1549591	Q1623	Q928	Q13580,Q92161826
安蒂波洛								安蒂波洛								安蒂波洛		Antipolo	city of the Philippines and capital of the province of Rizal	Q106078286,Q1549591	Q1636	Q928	Q13874,Q18352032,Q6749659
普里奧里莫·內比奧羅	普里奧裏莫·內比奧羅							普里奥里莫·内比奥罗						普里奥里莫·内比奥罗		普里奥里莫·内比奥罗		Primo Nebiolo	Italian sports official and IAAF president	Q5	Q1638		
易北河								易北河						易北河		易北河		Elbe	major river in Central Europe	Q4022	Q1644	Q213,Q183	Q2905,Q193295,Q193317,Q188399,Q192702,Q6323,Q6075,Q6152,Q1055,Q1194,Q5913,Q5910,Q5907,Q5906,Q5897,Q1731,Q6313,Q6301,Q6132,Q3828,Q6071,Q6081,Q1733,Q6064,Q6068,Q6057,Q3000,Q3006,Q3011,Q2947,Q517734,Q268426,Q383415,Q852525,Q852480,Q847318,Q176082,Q838308,Q838301,Q852491,Q852463,Q645376
																內卡河	内卡河	Neckar	right tributary of Rhine river in Germany	Q4022	Q1673	Q183	Q985,Q1199,Q8174
北海		北海						北海				北海		北海		北海		North Sea	marginal sea of the Atlantic Ocean	Q165,Q121093842	Q1693	Q20,Q35,Q183,Q55,Q31,Q142,Q145	
塔瓦科												塔瓦科				塔瓦科		Tabaco	city of the Philippines in the province of Albay	Q106078286,Q1549591	Q1706	Q928	Q13726
基爾																基尔		Kiel	German city, capital of Schleswig-Holstein	Q42744322,Q1549591,Q707813,Q61856863,Q14784328	Q1707	Q183,Q713750,Q55306,Q7318,Q41304,Q43287,Q27306,Q704288	Q1194
波茨坦								波茨坦						波茨坦		波茨坦		Potsdam	capital city of the German state of Brandenburg	Q1187811,Q1549591,Q61793478,Q42744322,Q14784328	Q1711	Q183,Q43287,Q16957,Q27306,Q157367,Q148499,Q41304,Q7318,Q55300	Q1208,Q48094,Q1208,Q827186,Q27306
埃里克·巴隆多								埃里克·巴龙多				埃里克·巴龍多				埃里克·巴隆多	埃里克·巴龙多	Erick Barrondo	Guatemalan racewalker	Q5	Q1712		
杜塞道夫	杜塞爾多夫	杜塞爾多夫										杜塞道夫				杜塞爾多夫	杜塞尔多夫	Düsseldorf	capital city of the German federated state of North Rhine-Westphalia	Q42744322,Q1549591,Q15253706,Q85635630,Q14784328	Q1718	Q183	Q7926,Q1803134
威斯巴登								威斯巴登				威斯巴登		威斯巴登		威斯巴登		Wiesbaden	capital of the German state of Hesse	Q1549591,Q6882870,Q1180262,Q253030,Q42744322,Q61980648,Q106517174	Q1721	Q183,Q713750,Q2415901,Q7318,Q41304,Q43287	Q7932,Q836680,Q314243
薩爾布魯根		薩爾布魯根		萨尔布吕肯		薩爾布魯根		萨尔布吕肯		萨尔布吕肯		薩爾布魯根		萨尔布吕肯		萨尔布吕肯		Saarbrücken	capital of the German state of Saarland	Q1549591,Q1187811,Q42744322,Q134626,Q14784328	Q1724	Q183	Q108267709,Q310293,Q55309,Q27069436,Q170361,Q698162,Q559217,Q252157,Q458264,Q6805,Q1803427
																罗比·格拉巴兹		Robert Grabarz	British high jumper	Q5	Q1738		
																薩馬拉省		Samara Governorate	administrative unit of the Russian Empire	Q47530375,Q15733039	Q1746	Q34266	Q34266,Q2184
								加里宁格勒州								加里宁格勒州		Kaliningrad Oblast	exclave of Russia sandwiched between Poland and Lithuania	Q933394,Q835714	Q1749	Q159,Q15180	Q2184,Q159
																托马什·马耶夫斯基		Tomasz Majewski	Polish shot putter	Q5	Q1755		
赫爾辛基		赫爾辛基		赫尔辛基		赫爾辛基		赫尔辛基		赫尔辛基		赫爾辛基		赫尔辛基		赫尔辛基		Helsinki	capital and most populous city of Finland	Q5119,Q515,Q200250,Q856076,Q1549591,Q2264924	Q1757	Q33,Q34266,Q34,Q1811029	Q5711
摩爾曼斯克州								摩尔曼斯克州								摩爾曼斯克州		Murmansk Oblast	federal subject of Russia	Q835714	Q1759	Q159,Q15180	Q159,Q2184
																阿什顿·伊顿		Ashton Eaton	American decathlete	Q5	Q1789		
戈爾迪安三世		戈爾迪安三世		戈爾迪安三世		戈爾迪安三世		戈爾迪安三世		戈爾迪安三世		戈爾迪安三世		戈爾迪安三世		戈爾迪安三世		Gordian III	Roman emperor (225-244)	Q5	Q1812		
漢堡-波彭比特爾								汉堡-波彭比特尔						汉堡-波彭比特尔		汉堡-波彭比特尔		Poppenbüttel	quarter in the borough Wandsbek of Hamburg, Germany	Q15830667,Q262166	Q1818	Q183	Q1633,Q62565881,Q3003
釓	Gd											釓	Gd			钆	Gd	gadolinium	element with the atomic number of 64	Q11344	Q1832		
英語	英文	英語						英语				英語	英文	英语		英語	英文ᚋENᚋen	English	West Germanic language	Q33742,Q1288568,Q34770	Q1860	Q16641,Q25228,Q781,Q21203,Q408,Q778,Q398,Q244,Q242,Q23635,Q917,Q963,Q43448,Q25305,Q921,Q424,Q1009,Q16,Q5785,Q26988,Q784,Q986,Q115,Q9648,Q712,Q1005,Q117,Q1410,Q769,Q30,Q25230,Q734,Q668,Q27,Q9676,Q801,Q766,Q785,Q114,Q710,Q822,Q1013,Q1014,Q1019,Q1020,Q833,Q826,Q233,Q709,Q1027,Q702,Q13353,Q1030,Q697,Q664,Q1033,Q34020,Q842,Q843,Q695,Q691,Q928,Q35672,Q1037,Q192184,Q763,Q760,Q126125,Q757,Q683,Q1042,Q1044,Q334,Q26273,Q685,Q258,Q958,Q854,Q1049,Q1050,Q924,Q36823,Q678,Q754,Q18221,Q672,Q11703,Q1036,Q878,Q145,Q686,Q953,Q954	
邦加-勿里洞省								邦加-勿里洞省								邦加-勿里洞省	邦加—勿里洞省ᚋ邦加勿里洞省	Bangka Belitung Islands	province of Indonesia, on Bangka and Belitung, and several smaller islands	Q5098	Q1866	Q252	Q252
																外交		Diplomacy	strategic board game	Q131436	Q1871		
明古魯省								明古鲁省				明古魯省		明古鲁省		明古魯省		Bengkulu	province of Indonesia, on the island of Sumatra	Q5098	Q1890	Q252	Q252
								奥利维耶·吉鲁						奥利维耶·吉鲁		奥利弗·吉鲁	奧利華·基奧特	Olivier Giroud	French association football player	Q5	Q1911		
																扬·姆维拉		Yann M'Vila	French association football player	Q5	Q1925		
		薛尼·高禾														西德尼·戈武		Sidney Govou	French association football player	Q5	Q1934		
																贾布里勒·西塞		Djibril Cissé	French association football player	Q5	Q1936		
																巴卡雷·萨尼亚		Bacary Sagna	French association football player	Q5	Q1938		
木星的衛星		木星的衛星														木星的衛星		list of moons of Jupiter	Wikimedia list article	Q13406463	Q1946		
																赫尔曼·迈尔		Hermann Maier	Austrian alpine skier	Q5	Q1956		
日沃爾								日沃尔						日沃尔		日沃尔		Givors	commune in the metropolis of Lyon, France	Q484170	Q1976	Q142	Q46130,Q2874,Q16665897,Q535140
														里沃莱		里沃莱		Rivolet	commune in Rhône, France	Q484170	Q1977	Q142	Q46130,Q702787
2002年												2002年				2002年		2002	calendar year	Q235729,Q3186692,Q235684	Q1987		
												2009年				2009年		2009	year	Q235729,Q3186692,Q235690	Q1996		
紐芬蘭-拉布拉多省		紐芬蘭-拉布拉多		紐芬蘭-拉布拉多		紐芬蘭-拉布拉多		纽芬兰-拉布拉多省		紐芬蘭-拉布拉多		紐芬蘭-拉布拉多		纽芬兰-拉布拉多省		紐芬蘭-拉布拉多省	新發地與拉布拉多ᚋ新发地与拉布拉多ᚋ纽芬兰和拉布拉多省	Newfoundland and Labrador	province of Canada	Q11828004	Q2003	Q16	Q16
																里昂韦斯站		Gare de Lyon-Vaise	railway station in Lyon, France	Q55488	Q2011	Q142	Q2706299,Q3366
2005年		2005年						2005年				2005年		2005年		2005年		2005	year	Q235729,Q3186692,Q235673	Q2019		
尚博-阿利耶爾								尚博-阿利耶尔						尚博-阿利耶尔		尚博-阿利耶尔		Chambost-Allières	commune in Rhône, France	Q484170	Q2026	Q142	Q46130,Q702787
里昂歷史								里昂历史								里昂歷史		history of Lyon	aspect of history	Q28747937	Q2029		
盧森堡區								卢森堡区								盧森堡區		Luxembourg District	one of three districts of the Grand Duchy of Luxembourg, abolished with the two others in 2015	Q216888	Q2032	Q32	Q32
1907年								1907年				1907年		1907年		1907年		1907	year	Q3186692,Q235684	Q2048		
1906年								1906年				1906年		1906年		1906年		1906	common year starting on Monday	Q3186692,Q235687	Q2049		
佛羅倫薩足球俱樂部								佛罗伦萨足球俱乐部						佛罗伦萨足球俱乐部		佛罗伦萨足球俱乐部		ACF Fiorentina	association football club in Florence, Italy	Q476028,Q15944511	Q2052	Q38	
1909年								1909年				1909年		1909年		1909年		1909	year	Q3186692,Q235680	Q2057		
												1993年				1993年		1993	year	Q3186692,Q235680	Q2065		
												1996年				1996年		1996	year	Q3186692,Q217024	Q2070		
																科米共和国		Komi Republic	first-level administrative division of Russia	Q41162	Q2073	Q159,Q15180	Q159,Q2184
